LID,POL,POD,AA_Time_Actual_Arrival,AA_Delay,COUNTRY
L4778,USORD,USCMH,,0.0,US
L4779,INBOM,SAJED,,0.0,SA
L4780,MUPLU,EGCAI,,0.0,EG
L4781,CNYAT,AONBJ,,0.0,AO
L4782,CNTNA,MYKUL,,0.0,MY
L4783,ESMAD,ESTFS,,0.0,ES
L4784,GBMAN,TZMWZ,,0.0,TZ
L4785,BHBAH,USPFN,,0.0,US
L4786,GBBHM,GBSTN,,0.0,GB
L4787,CZPRG,SKBTS,,0.0,SK
L4788,BRRIO,KZALA,,0.0,KZ
L4789,DEHHN,GALBV,,0.0,GA
L4790,HNSLO,RWKGL,,0.0,RW
L4791,PHMNL,CNBJS,,0.0,CN
L4792,AZGYD,DEFRA,,0.0,DE
L4793,CNHGH,CUSCU,,0.0,CU
L4794,CAYUL,OMSLL,,0.0,OM
L4795,ATVIE,GALBV,,0.0,GA
L4796,CZPRG,FIHEL,,0.0,FI
L4797,GYGEO,CNNGB,,0.0,CN
L4798,USSFO,OMMCT,,0.0,OM
L4799,INBLR,BHBAH,,0.0,BH
L4800,ARSPD,BMBDA,,0.0,BM
L4801,PTOPO,PTLIS,,0.0,PT
L4802,MUPLU,ZADUR,,0.0,ZA
L4803,MXMEX,KZALA,,0.0,KZ
L4804,KZALA,CFBGF,,0.0,CF
L4805,INCCU,CMDLA,,0.0,CM
L4806,CNHGH,AEDXB,,0.0,AE
L4807,JPKIX,BSNAS,,0.0,BS
L4808,CNMFM,SADMM,,0.0,SA
L4809,USPHL,MWLLW,,0.0,MW
L4810,CNKHN,LRMLW,,0.0,LR
L4811,BHBAH,CAYWG,,0.0,CA
L4812,CNDLC,QADOH,,0.0,QA
L4813,TRIST,SESTO,,0.0,SE
L4814,PKLHE,CGPNR,,0.0,CG
L4815,AUBNE,KPICN,,0.0,KP
L4816,CNFOC,KZNQZ,,0.0,KZ
L4817,CNBJS,CDFBM,,0.0,CD
L4818,VNTCG,IQBGW,,0.0,IQ
L4819,CNCKG,CNPEK,,0.0,CN
L4820,AGSJO,USSLC,,0.0,US
L4821,LVRIX,PKLHE,,0.0,PK
L4822,GBLHR,BMBDA,,0.0,BM
L4823,AUNTL,SCSEZ,,0.0,SC
L4824,GBEMA,PFPPT,,0.0,PF
L4825,PLWAW,BEANR,,0.0,BE
L4826,CNXIY,NLAMS,,0.0,NL
L4827,DECGN,DEFRA,,0.0,DE
L4828,DEBRE,GBSTN,,0.0,GB
L4829,USDFW,LVRIX,,0.0,LV
L4830,ETADD,BSNAS,,0.0,BS
L4831,CNCTU,KGFRU,,0.0,KG
L4832,INHYD,MYPEN,,0.0,MY
L4833,USABY,ILTLV,,0.0,IL
L4834,CAVAN,TZMWZ,,0.0,TZ
L4835,TNTUN,BMBDA,,0.0,BM
L4836,INAMD,JPKIX,,0.0,JP
L4837,ILTLV,NZCHC,,0.0,NZ
L4838,PKSKT,SCSEZ,,0.0,SC
L4839,BEBRU,ISREK,,0.0,IS
L4840,INCOK,CNKMG,,0.0,CN
L4841,USCLT,USMIA,,0.0,US
L4842,CNFOC,CNMFM,,0.0,CN
L4843,CNTAO,PKLHE,,0.0,PK
L4844,PHMNL,CDFBM,,0.0,CD
L4845,ILTLV,TRIST,,0.0,TR
L4846,CNXMN,VNSGN,,0.0,VN
L4847,VNHAN,CNBJS,,0.0,CN
L4848,ESMAD,GBLHR,,0.0,GB
L4849,BEBRU,CFBGF,,0.0,CF
L4850,PWROR,JPNGO,,0.0,JP
L4851,GTGUA,SGJUR,,0.0,SG
L4852,KZALA,CHZRH,,0.0,CH
L4853,JOAMM,AUBNE,,0.0,AU
L4854,SAJED,CFBGF,,0.0,CF
L4855,CAYVR,MXZLO,,0.0,MX
L4856,ARSPD,IQEBL,,0.0,IQ
L4857,GBLHR,LRMLW,,0.0,LR
L4858,IDSUB,TWTPE,,0.0,TW
L4859,MRNKC,HKHI0,,0.0,HK
L4860,MVMLE,MXMEX,,0.0,MX
L4861,USMCI,LULUX,,0.0,LU
L4862,IDCGK,CDFBM,,0.0,CD
L4863,GBPIK,AEDWC,,0.0,AE
L4864,BDDAC,OMSLL,,0.0,OM
L4865,CNYAT,VNSGN,,0.0,VN
L4866,USSLC,DZALG,,0.0,DZ
L4867,PKLHE,SARUH,,0.0,SA
L4868,HKHKG,PKKHI,,0.0,PK
L4869,CNCKG,MVMLE,,0.0,MV
L4870,JPHND,AEDWC,,0.0,AE
L4871,INCCU,SAJED,,0.0,SA
L4872,KPICN,HKHKG,,0.0,HK
L4873,CAYYZ,CAYMX,,0.0,CA
L4874,USSFO,MXMEX,,0.0,MX
L4875,ITMXP,PTLIS,,0.0,PT
L4876,PHMNL,CNPKX,,0.0,CN
L4877,ECUIO,KRICN,,0.0,KR
L4878,CAYYZ,UGEBB,,0.0,UG
L4879,CNTAO,SADMM,,0.0,SA
L4880,GBMNC,LVRIX,,0.0,LV
L4881,GBGLA,DEHAJ,,0.0,DE
L4882,PLWAW,CDFBM,,0.0,CD
L4883,CAVAN,CYLCA,,0.0,CY
L4884,KPICN,MTMLA,,0.0,MT
L4885,CNSGH,CNCTU,,0.0,CN
L4886,JPHKT,PKISB,,0.0,PK
L4887,OMMCT,USSLC,,0.0,US
L4888,CAYYZ,TZMWZ,,0.0,TZ
L4889,CAYUL,CDFBM,,0.0,CD
L4890,KRINC,AEDXB,,0.0,AE
L4891,CNEHU,UGEBB,,0.0,UG
L4892,JPHKT,AONBJ,,0.0,AO
L4893,GBMAN,USIAD,,0.0,US
L4894,PKLHE,SCSEZ,,0.0,SC
L4895,HKHKG,AOLAD,,0.0,AO
L4896,DEDUI,SESTO,,0.0,SE
L4897,USORD,MVMLE,,0.0,MV
L4898,GBLHR,KGFRU,,0.0,KG
L4899,TNTUN,ATVIE,,0.0,AT
L4900,USCLE,MTMLA,,0.0,MT
L4901,AEDXB,TZMWZ,,0.0,TZ
L4902,MUPLU,AONBJ,,0.0,AO
L4903,ESMAD,SEMMX,,0.0,SE
L4904,USSFO,KWKWI,,0.0,KW
L4905,AUPER,MVMLE,,0.0,MV
L4906,CNXIA,HKHI0,,0.0,HK
L4907,USSFO,USLAS,,0.0,US
L4908,CAYEG,CDGOM,,0.0,CD
L4909,THTPT,AESHJ,,0.0,AE
L4910,ZACPT,ECUIO,,0.0,EC
L4911,USCHI,LRMLW,,0.0,LR
L4912,GBBBS,KZALA,,0.0,KZ
L4913,ECDUN,USLAX,,0.0,US
L4914,AUNTL,NZAKL,,0.0,NZ
L4915,AZGYD,GBABD,,0.0,GB
L4916,GBLON,DEHAM,,0.0,DE
L4917,ILTAV,QADOH,,0.0,QA
L4918,INDEL,CNNGB,,0.0,CN
L4919,DELEJ,IQBSR,,0.0,IQ
L4920,INAMD,SGSIN,,0.0,SG
L4921,ITSWK,GBLHR,,0.0,GB
L4922,CAYYZ,SDJUB,,0.0,SD
L4923,INBOM,KHPNH,,0.0,KH
L4924,COBOG,SKBTS,,0.0,SK
L4925,JPNRT,SKBTS,,0.0,SK
L4926,USSDF,ETADD,,0.0,ET
L4927,CNCAN,IDJKT,,0.0,ID
L4928,USSLC,MWLLW,,0.0,MW
L4929,TRIZM,TDNDJ,,0.0,TD
L4930,ETADD,NGLOS,,0.0,NG
L4931,MYKUL,LRMLW,,0.0,LR
L4932,GBBFS,GBGLW,,0.0,GB
L4933,GBLON,SEMMX,,0.0,SE
L4934,GBBFS,GBMNC,,0.0,GB
L4935,CNPEK,USSFO,,0.0,US
L4936,IQEBL,GALBV,,0.0,GA
L4937,CAMTR,USDFW,,0.0,US
L4938,CNHGH,MYPEN,,0.0,MY
L4939,TNTUN,CGPNR,,0.0,CG
L4940,NPKTM,USMCI,,0.0,US
L4941,CNSHA,SNDSS,,0.0,SN
L4942,ILTAV,THBKK,,0.0,TH
L4943,PKSKT,GTGUA,,0.0,GT
L4944,TNTUN,BRGRU,,0.0,BR
L4945,GBLHR,FIHEL,,0.0,FI
L4946,BDDAC,MGTNR,,0.0,MG
L4947,ECGYE,USSFO,,0.0,US
L4948,THBKK,TZMWZ,,0.0,TZ
L4949,TNTUN,CHZRH,,0.0,CH
L4950,CNSGH,SAJED,,0.0,SA
L4951,TRIZM,LTKLJ,,0.0,LT
L4952,AUADL,LYMJI,,0.0,LY
L4953,GBBHX,GBGLW,,0.0,GB
L4954,INMAA,HKHI0,,0.0,HK
L4955,USCHI,CAYUL,,0.0,CA
L4956,INDEL,IQBGW,,0.0,IQ
L4957,PWROR,CNCTU,,0.0,CN
L4958,MRNKC,USMIA,,0.0,US
L4959,NLAMS,GBLGW,,0.0,GB
L4960,ILTAV,JPCTS,,0.0,JP
L4961,ARSPD,SKBTS,,0.0,SK
L4962,USCHI,USJFK,,0.0,US
L4963,CUSCU,AEAUH,,0.0,AE
L4964,USCHI,AGANU,,0.0,AG
L4965,FJSUV,SEMMX,,0.0,SE
L4966,TWTPE,INBOM,,0.0,IN
L4967,LVRIX,CAYMX,,0.0,CA
L4968,GBMAN,RUSVO,,0.0,RU
L4969,DEBRE,AMEVN,,0.0,AM
L4970,MVMLE,USJFK,,0.0,US
L4971,GBEMA,AEDXB,,0.0,AE
L4972,AGSJO,KZNQZ,,0.0,KZ
L4973,HNSLO,TWTPE,,0.0,TW
L4974,VNDAD,CNKMG,,0.0,CN
L4975,NPKTM,NLAMS,,0.0,NL
L4976,CNTSN,JPOKA,,0.0,JP
L4977,VNSGN,JPCTS,,0.0,JP
L4978,AZGYD,USIAD,,0.0,US
L4979,USBOS,OMSLL,,0.0,OM
L4980,GBLGW,SCSEZ,,0.0,SC
L4981,USORD,TZMWZ,,0.0,TZ
L4982,PTOPO,ISREK,,0.0,IS
L4983,IQEBL,LBBEY,,0.0,LB
L4984,PWROR,USIAD,,0.0,US
L4985,USABY,LYMJI,,0.0,LY
L4986,ECUIO,GBSTN,,0.0,GB
L4987,AOLAD,CNSZX,,0.0,CN
L4988,USATL,CDFBM,,0.0,CD
L4989,CNHGH,CYLCA,,0.0,CY
L4990,SGSIN,AONBJ,,0.0,AO
L4991,USCHI,GALBV,,0.0,GA
L4992,CNTSN,SKBTS,,0.0,SK
L4993,DELEJ,PFPPT,,0.0,PF
L4994,USCVG,CRSJO,,0.0,CR
L4995,MUPLU,USDFW,,0.0,US
L4996,ECGYE,KHPNH,,0.0,KH
L4997,LKCMB,INBLR,,0.0,IN
L4998,PWROR,HKHKG,,0.0,HK
L4999,ILTLV,AUPER,,0.0,AU
L5000,CNWUH,INBLR,,0.0,IN
L5001,ECGYE,USMIA,,0.0,US
L5002,AOLAD,DEHAJ,,0.0,DE
L5003,INHYD,KWKWI,,0.0,KW
L5004,KPICN,INAMD,,0.0,IN
L5005,SARUH,LYMJI,,0.0,LY
L5006,GBGLA,SEMMA,,0.0,SE
L5007,BHBAH,GBLBA,,0.0,GB
L5008,TRADB,SKBTS,,0.0,SK
L5009,USDET,HTPAP,,0.0,HT
L5010,TNTUN,USDFW,,0.0,US
L5011,PHMNL,BMBDA,,0.0,BM
L5012,JOAMM,TJDYU,,0.0,TJ
L5013,BHBAH,CLSCL,,0.0,CL
L5014,DEHHN,BSNAS,,0.0,BS
L5015,INHYD,CNBJS,,0.0,CN
L5016,SESTO,JOAMM,,0.0,JO
L5017,TRAYT,PLWAW,,0.0,PL
L5018,THTPT,MGTNR,,0.0,MG
L5019,AEDXB,VNSGN,,0.0,VN
L5020,TWKHH,UGEBB,,0.0,UG
L5021,BDDAC,LKCMB,,0.0,LK
L5022,USDTW,USLAS,,0.0,US
L5023,MYKUL,MZMPM,,0.0,MZ
L5024,PKLHE,MUMRU,,0.0,MU
L5025,NZAKL,MZMPM,,0.0,MZ
L5026,SAJED,THBKK,,0.0,TH
L5027,PKKHI,ILTLV,,0.0,IL
L5028,USDET,TZDAR,,0.0,TZ
L5029,USLAX,SNDSS,,0.0,SN
L5030,CNPEK,CYECN,,0.0,CY
L5031,NPKTM,NZCHC,,0.0,NZ
L5032,IDSUB,SARUH,,0.0,SA
L5033,MYKUL,TZDAR,,0.0,TZ
L5034,USEWR,OMSLL,,0.0,OM
L5035,ECUIO,USLAX,,0.0,US
L5036,PHMNL,VNHAN,,0.0,VN
L5037,USEWR,ETADD,,0.0,ET
L5038,BHBAH,BRGRU,,0.0,BR
L5039,HNSLO,RUDYR,,0.0,RU
L5040,CAYYT,TZDAR,,0.0,TZ
L5041,USSAN,USPHX,,0.0,US
L5042,PKKHI,CMDLA,,0.0,CM
L5043,IDSUB,SNDSS,,0.0,SN
L5044,AESHJ,INCOK,,0.0,IN
L5045,AUMEL,LBBEY,,0.0,LB
L5046,CNHGH,CFBGF,,0.0,CF
L5047,MYPEN,JPHND,,0.0,JP
L5048,GBBBS,SKBTS,,0.0,SK
L5049,IQEBL,GBTIL,,0.0,GB
L5050,USJFK,MXZLO,,0.0,MX
L5051,PKISB,SAJUB,,0.0,SA
L5052,USORD,LBBEY,,0.0,LB
L5053,THTPT,INHYD,,0.0,IN
L5054,AOLAD,UZTAS,,0.0,UZ
L5055,ECGYE,CDBZV,,0.0,CD
L5056,NZAKL,KPICN,,0.0,KP
L5057,DELEJ,CYECN,,0.0,CY
L5058,GYGEO,SKBTS,,0.0,SK
L5059,NPKTM,CNPKX,,0.0,CN
L5060,AUNTL,NZCHC,,0.0,NZ
L5061,ECGYQ,KPICN,,0.0,KP
L5062,CAYYT,CDGOM,,0.0,CD
L5063,ETADD,USBNA,,0.0,US
L5064,NPKTM,BEANR,,0.0,BE
L5065,USIAH,DZALG,,0.0,DZ
L5066,MYPEN,PFPPT,,0.0,PF
L5067,AZGYD,USPFN,,0.0,US
L5068,JPKIX,KPICN,,0.0,KP
L5069,CNCTU,GETBS,,0.0,GE
L5070,GBPIK,DEHAJ,,0.0,DE
L5071,ILTAV,UYMVD,,0.0,UY
L5072,CNDLC,JPCTS,,0.0,JP
L5073,KZALA,AUROB,,0.0,AU
L5074,JPHND,CUSCU,,0.0,CU
L5075,CNSGH,MQFDF,,0.0,MQ
L5076,CNBJS,MQFDF,,0.0,MQ
L5077,USTPA,MTMLA,,0.0,MT
L5078,USDTW,UYMVD,,0.0,UY
L5079,NLAMS,AMEVN,,0.0,AM
L5080,MXMEX,MZMPM,,0.0,MZ
L5081,SGSIN,VNHAN,,0.0,VN
L5082,USEWR,KZALA,,0.0,KZ
L5083,CNSZX,JPCTS,,0.0,JP
L5084,COBOG,BRGRU,,0.0,BR
L5085,ESBCN,KGFRU,,0.0,KG
L5086,HNSLO,CNHGH,,0.0,CN
L5087,AUSYD,KZGUW,,0.0,KZ
L5088,PKLHE,JPNGO,,0.0,JP
L5089,MRNKC,INCCU,,0.0,IN
L5090,BHBAH,IQBGW,,0.0,IQ
L5091,INAMD,BSNAS,,0.0,BS
L5092,GTGUA,CNSZX,,0.0,CN
L5093,ECDUN,ETADD,,0.0,ET
L5094,GBLGW,SOMGQ,,0.0,SO
L5095,USCHI,ISREK,,0.0,IS
L5096,CNSGH,IRIKA,,0.0,IR
L5097,CRSJO,LRMLW,,0.0,LR
L5098,JPHND,AGANU,,0.0,AG
L5099,FIHEL,TZDAR,,0.0,TZ
L5100,ECUIO,MTMLA,,0.0,MT
L5101,CNKHN,KZNQZ,,0.0,KZ
L5102,THTPT,LKCMB,,0.0,LK
L5103,TNTUN,VNHAN,,0.0,VN
L5104,GBNCL,TRIST,,0.0,TR
L5105,ECGYQ,USSTL,,0.0,US
L5106,CAMTR,SNDSS,,0.0,SN
L5107,ITLIN,CMDLA,,0.0,CM
L5108,PWROR,CRSJO,,0.0,CR
L5109,CNWUX,UGEBB,,0.0,UG
L5110,GBMAN,TRIST,,0.0,TR
L5111,MYPEN,CUSCU,,0.0,CU
L5112,USIAH,MXGDL,,0.0,MX
L5113,USMCI,USNYC,,0.0,US
L5114,ITLIN,MTMLA,,0.0,MT
L5115,OMMCT,INCOK,,0.0,IN
L5116,KZALA,ZADUR,,0.0,ZA
L5117,CNHGH,QADOH,,0.0,QA
L5118,MUPLU,CAYUL,,0.0,CA
L5119,INBLR,HKHKG,,0.0,HK
L5120,USLAX,CAYEG,,0.0,CA
L5121,CNMFM,SAJED,,0.0,SA
L5122,DEBRE,TZMWZ,,0.0,TZ
L5123,VNHAN,PKLHE,,0.0,PK
L5124,CUSCU,SAJED,,0.0,SA
L5125,KWKWI,COBOG,,0.0,CO
L5126,CNWUH,JPHMD,,0.0,JP
L5127,ZAJNB,GETBS,,0.0,GE
L5128,INMAA,LBBEY,,0.0,LB
L5129,GBLON,PTOPO,,0.0,PT
L5130,GBMNC,UGEBB,,0.0,UG
L5131,FJSUV,CNPEK,,0.0,CN
L5132,GTGUA,UGEBB,,0.0,UG
L5133,KPICN,USIAH,,0.0,US
L5134,CNMFM,TDNDJ,,0.0,TD
L5135,CRSJO,BRVIX,,0.0,BR
L5136,TRADB,KZNQZ,,0.0,KZ
L5137,GBPIK,GBLBA,,0.0,GB
L5138,AUPER,LVRIX,,0.0,LV
L5139,AOLAD,USATL,,0.0,US
L5140,KRINC,LKCMB,,0.0,LK
L5141,CNWUX,SAJUB,,0.0,SA
L5142,PKISB,LKCMB,,0.0,LK
L5143,GBBHX,ESTFS,,0.0,ES
L5144,AEDXB,UYMVD,,0.0,UY
L5145,IDSUB,BMBDA,,0.0,BM
L5146,AEAUH,AONBJ,,0.0,AO
L5147,BRRIO,KZGUW,,0.0,KZ
L5148,AUADL,SNDSS,,0.0,SN
L5149,AZGYD,LVRIX,,0.0,LV
L5150,CNEHU,CNKMG,,0.0,CN
L5151,GBPIK,ILTLV,,0.0,IL
L5152,SGSIN,TJDYU,,0.0,TJ
L5153,JOAMM,KZGUW,,0.0,KZ
L5154,CNFOC,BSNAS,,0.0,BS
L5155,MVMLE,DEHAJ,,0.0,DE
L5156,ITSWK,DEFRA,,0.0,DE
L5157,KRICN,SOHGA,,0.0,SO
L5158,CNYAT,CNHGH,,0.0,CN
L5159,AZGYD,SEMMX,,0.0,SE
L5160,LVRIX,USSLC,,0.0,US
L5161,JPHKT,AEDXB,,0.0,AE
L5162,LVRIX,SESTO,,0.0,SE
L5163,MRNKC,ETADD,,0.0,ET
L5164,ECUIO,LRMLW,,0.0,LR
L5165,CUSCU,BSNAS,,0.0,BS
L5166,AOLAD,GBLHR,,0.0,GB
L5167,SGSIN,KZNQZ,,0.0,KZ
L5168,KWKWI,ECUIO,,0.0,EC
L5169,ECGYQ,CAYWG,,0.0,CA
L5170,TNTUN,TRADB,,0.0,TR
L5171,KRICN,BSNAS,,0.0,BS
L5172,CNCTU,HTPAP,,0.0,HT
L5173,JPHKT,INBLR,,0.0,IN
L5174,CNEHU,SDKRT,,0.0,SD
L5175,GBBHX,BEBRU,,0.0,BE
L5176,DKCPH,SDKRT,,0.0,SD
L5177,USMCI,CFBGF,,0.0,CF
L5178,CNYAT,LYMJI,,0.0,LY
L5179,PWROR,TRIST,,0.0,TR
L5180,MGTNR,ZADUR,,0.0,ZA
L5181,GBBHX,ATVIE,,0.0,AT
L5182,KZALA,INBLR,,0.0,IN
L5183,DEHHN,CHZRH,,0.0,CH
L5184,CZPRG,AGANU,,0.0,AG
L5185,CNPVG,JPOKA,,0.0,JP
L5186,INBOM,ECUIO,,0.0,EC
L5187,AUSYD,SKBTS,,0.0,SK
L5188,CNNGB,TNTUN,,0.0,TN
L5189,PKLHE,KHPNH,,0.0,KH
L5190,CABLR,ILTLV,,0.0,IL
L5191,ITSWK,SESTO,,0.0,SE
L5192,LVRIX,SGSIN,,0.0,SG
L5193,FIHEL,NPKTM,,0.0,NP
L5194,CNCGO,UGEBB,,0.0,UG
L5195,GBLHR,PTOPO,,0.0,PT
L5196,INHYD,CNTSN,,0.0,CN
L5197,IDSUB,KZNQZ,,0.0,KZ
L5198,ECDUN,IQEBL,,0.0,IQ
L5199,USCLE,MGTNR,,0.0,MG
L5200,AEDXB,OMSLL,,0.0,OM
L5201,CAYUL,LTKLJ,,0.0,LT
L5202,CNPVG,BDDAC,,0.0,BD
L5203,FJSUV,THBKK,,0.0,TH
L5204,BEBRU,GBGLA,,0.0,GB
L5205,JPHKT,CNTSN,,0.0,CN
L5206,DKCPH,KZGUW,,0.0,KZ
L5207,ILTLV,MXMEX,,0.0,MX
L5208,CAYYC,CYLCA,,0.0,CY
L5209,DEHHN,SCSEZ,,0.0,SC
L5210,MRNKC,SAJUB,,0.0,SA
L5211,ESBCN,TRIST,,0.0,TR
L5212,CNPEK,GBGLW,,0.0,GB
L5213,OMMCT,MYPEN,,0.0,MY
L5214,JPHKT,AMEVN,,0.0,AM
L5215,ESMAD,IRIKA,,0.0,IR
L5216,VNTCG,UYMVD,,0.0,UY
L5217,GBBFS,DEHAJ,,0.0,DE
L5218,CLSCL,AREZE,,0.0,AR
L5219,KWKWI,QADOH,,0.0,QA
L5220,MVMLE,SESTO,,0.0,SE
L5221,CNPEK,CNBJS,,0.0,CN
L5222,JPNGO,CYECN,,0.0,CY
L5223,PLWAW,CYLCA,,0.0,CY
L5224,CNBJS,CNTSN,,0.0,CN
L5225,GBLHR,CDGOM,,0.0,CD
L5226,SAJED,GBLHR,,0.0,GB
L5227,INCCU,CGPNR,,0.0,CG
L5228,CAMTR,CAYMX,,0.0,CA
L5229,PKSKT,INBOM,,0.0,IN
L5230,CNHFE,AONBJ,,0.0,AO
L5231,OMMCT,BHBAH,,0.0,BH
L5232,MRNKC,MACAS,,0.0,MA
L5233,VNTCG,CDFBM,,0.0,CD
L5234,INBLR,KGFRU,,0.0,KG
L5235,USCLE,UGEBB,,0.0,UG
L5236,PKSKT,MZMPM,,0.0,MZ
L5237,ARSPD,MUMRU,,0.0,MU
L5238,CNEHU,SGSIN,,0.0,SG
L5239,SGSIN,ETADD,,0.0,ET
L5240,USLAX,CAYYZ,,0.0,CA
L5241,GBEMA,ECUIO,,0.0,EC
L5242,USIAH,UYMVD,,0.0,UY
L5243,AEDXB,CFBGF,,0.0,CF
L5244,PTOPO,GBDVR,,0.0,GB
L5245,SARUH,SARUH,,0.0,SA
L5246,MGTNR,PHMNL,,0.0,PH
L5247,KRINC,CYECN,,0.0,CY
L5248,COBOG,LRMLW,,0.0,LR
L5249,CNSZX,CNXMN,,0.0,CN
L5250,ECDUN,LYMJI,,0.0,LY
L5251,CNCGO,HTPAP,,0.0,HT
L5252,INCOK,CDGOM,,0.0,CD
L5253,FJSUV,USATL,,0.0,US
L5254,CNFOC,BDDAC,,0.0,BD
L5255,MYPEN,JOAMM,,0.0,JO
L5256,USMCI,MWLLW,,0.0,MW
L5257,MXMEX,GBLHR,,0.0,GB
L5258,PLWAW,GBGLW,,0.0,GB
L5259,CASJB,USPHL,,0.0,US
L5260,CRSJO,USIAD,,0.0,US
L5261,GRATH,ITSWK,,0.0,IT
L5262,USABY,CAYWG,,0.0,CA
L5263,CNXIY,JPHMD,,0.0,JP
L5264,ARSPD,GBLHR,,0.0,GB
L5265,FRCQF,TJDYU,,0.0,TJ
L5266,CUSCU,IQBSR,,0.0,IQ
L5267,USDFW,CAYYC,,0.0,CA
L5268,ECDUN,JOAMM,,0.0,JO
L5269,PKKHI,GBGLW,,0.0,GB
L5270,BDDAC,LBBEY,,0.0,LB
L5271,USLAX,USMIA,,0.0,US
L5272,JPHND,MZMPM,,0.0,MZ
L5273,CUSCU,PELIM,,0.0,PE
L5274,CNEHU,USJFK,,0.0,US
L5275,GBLGW,TMASB,,0.0,TM
L5276,GYGEO,LKCMB,,0.0,LK
L5277,CUSCU,FRCDG,,0.0,FR
L5278,CAYYC,MXMEX,,0.0,MX
L5279,TRAYT,AGANU,,0.0,AG
L5280,AUMEL,MTMLA,,0.0,MT
L5281,TRAYT,BSNAS,,0.0,BS
L5282,AEAUH,HKHKG,,0.0,HK
L5283,MUMRU,USPIT,,0.0,US
L5284,JPNGO,CNBJS,,0.0,CN
L5285,MRNKC,IQBSR,,0.0,IQ
L5286,PLWAW,CYECN,,0.0,CY
L5287,ITMXP,UZTAS,,0.0,UZ
L5288,CNDLC,HTPAP,,0.0,HT
L5289,DKCPH,CHZRH,,0.0,CH
L5290,ETADD,MACMN,,0.0,MA
L5291,USCLE,SCSEZ,,0.0,SC
L5292,CNTSN,SGJUR,,0.0,SG
L5293,KRICN,CNTAO,,0.0,CN
L5294,AZGYD,JPCTS,,0.0,JP
L5295,OMMCT,USSDF,,0.0,US
L5296,CNPVG,IQEBL,,0.0,IQ
L5297,DECGN,SEMMX,,0.0,SE
L5298,USIAH,GBMAN,,0.0,GB
L5299,JPNRT,ETADD,,0.0,ET
L5300,ILTLV,CAYVR,,0.0,CA
L5301,LKCMB,CAYWG,,0.0,CA
L5302,AGSJO,CNNGB,,0.0,CN
L5303,GTGUA,INBLR,,0.0,IN
L5304,CNCGO,KZNQZ,,0.0,KZ
L5305,CAYYC,CAHAL,,0.0,CA
L5306,KRICN,CNSZX,,0.0,CN
L5307,GRATH,BEBRU,,0.0,BE
L5308,PHMNL,VNSGN,,0.0,VN
L5309,CNPVG,AESHJ,,0.0,AE
L5310,CAMTR,USIAD,,0.0,US
L5311,USCHI,CDGOM,,0.0,CD
L5312,SESTO,PFPPT,,0.0,PF
L5313,ECGYE,SEMMA,,0.0,SE
L5314,USCLT,CAYEG,,0.0,CA
L5315,USSTL,MZMPM,,0.0,MZ
L5316,AEDXB,NLAMS,,0.0,NL
L5317,IQEBL,IQEBL,,0.0,IQ
L5318,MUPLU,SARUH,,0.0,SA
L5319,INCCU,SAJUB,,0.0,SA
L5320,TNTUN,USCHI,,0.0,US
L5321,GBBBS,CGPNR,,0.0,CG
L5322,AEDXB,INDEL,,0.0,IN
L5323,ECGYQ,USMIA,,0.0,US
L5324,GBLON,ESTFS,,0.0,ES
L5325,AEDXB,IDCGK,,0.0,ID
L5326,PWROR,USLAX,,0.0,US
L5327,KZALA,GBLHR,,0.0,GB
L5328,PWROR,TNTUN,,0.0,TN
L5329,KRINC,MQFDF,,0.0,MQ
L5330,BRRIO,GBABD,,0.0,GB
L5331,JPNRT,JPCTS,,0.0,JP
L5332,JPNRT,THBKK,,0.0,TH
L5333,LKCMB,CNNGB,,0.0,CN
L5334,CNWUH,INAMD,,0.0,IN
L5335,ECGYQ,THBKK,,0.0,TH
L5336,PWROR,TDNDJ,,0.0,TD
L5337,GBGLA,BSNAS,,0.0,BS
L5338,AUSYD,CYLCA,,0.0,CY
L5339,ECDUN,CAYYZ,,0.0,CA
L5340,CNCAN,LTKLJ,,0.0,LT
L5341,CNCTU,CRSJO,,0.0,CR
L5342,CAYUL,MTMLA,,0.0,MT
L5343,CNXMN,CNNGB,,0.0,CN
L5344,USCLE,LVRIX,,0.0,LV
L5345,BEBRU,GBGLW,,0.0,GB
L5346,THTPT,AEAUH,,0.0,AE
L5347,USORD,IQBSR,,0.0,IQ
L5348,MRNKC,PKLHE,,0.0,PK
L5349,EGCAI,GHACC,,0.0,GH
L5350,ARSPD,KPICN,,0.0,KP
L5351,CNXIA,CDGOM,,0.0,CD
L5352,OMMCT,KZGUW,,0.0,KZ
L5353,THBKK,GETBS,,0.0,GE
L5354,CNMFM,CNBJS,,0.0,CN
L5355,GBPIK,CDGOM,,0.0,CD
L5356,NLAMS,RWKGL,,0.0,RW
L5357,CNYAT,SGJUR,,0.0,SG
L5358,CNXIY,SOHGA,,0.0,SO
L5359,HNSLO,USSFO,,0.0,US
L5360,TNTUN,USSFO,,0.0,US
L5361,CNBJS,LTKLJ,,0.0,LT
L5362,JPNRT,AONBJ,,0.0,AO
L5363,CNSHA,GBMAN,,0.0,GB
L5364,USCLE,USPIT,,0.0,US
L5365,DEHHN,PLWAW,,0.0,PL
L5366,CNBJS,IQBGW,,0.0,IQ
L5367,NPKTM,BHBAH,,0.0,BH
L5368,CNKHN,DZALG,,0.0,DZ
L5369,USORD,USSLC,,0.0,US
