VID,VNm,VType,V_Avg_Time,V_Avg_Delay,Voyage
V28903,TRK-78-GX ROAD 3,ROAD,0.0,0.0,VOY-4543
V28904,TRK-78-GX ROAD 4,ROAD,0.0,0.0,VOY-2201
V28905,TRK-78-GX ROAD 5,ROAD,0.0,0.0,VOY-1639
V28906,R-00169113 RAIL 1,RAIL,0.0,0.0,VOY-2114
V28907,R-00169113 RAIL 2,RAIL,0.0,0.0,VOY-6200
V28908,R-00169113 RAIL 3,RAIL,0.0,0.0,VOY-4536
V28909,R-00169113 RAIL 4,RAIL,0.0,0.0,VOY-1665
V28910,R-00169113 RAIL 5,RAIL,0.0,0.0,VOY-6058
V28911,R-00130770 RAIL 1,RAIL,0.0,0.0,VOY-8929
V28912,R-00130770 RAIL 2,RAIL,0.0,0.0,VOY-7385
V28913,R-00130770 RAIL 3,RAIL,0.0,0.0,VOY-8475
V28914,R-00130770 RAIL 4,RAIL,0.0,0.0,VOY-6382
V28915,R-00130770 RAIL 5,RAIL,0.0,0.0,VOY-1993
V28916,TRK-90-QL ROAD 1,ROAD,0.0,0.0,VOY-7641
V28917,TRK-90-QL ROAD 2,ROAD,0.0,0.0,VOY-1907
V28918,TRK-90-QL ROAD 3,ROAD,0.0,0.0,VOY-9722
V28919,TRK-90-QL ROAD 4,ROAD,0.0,0.0,VOY-7266
V28920,TRK-90-QL ROAD 5,ROAD,0.0,0.0,VOY-7822
V28921,TRK-88-KI ROAD 1,ROAD,0.0,0.0,VOY-1767
V28922,TRK-88-KI ROAD 2,ROAD,0.0,0.0,VOY-2371
V28923,TRK-88-KI ROAD 3,ROAD,0.0,0.0,VOY-9769
V28924,TRK-88-KI ROAD 4,ROAD,0.0,0.0,VOY-1258
V28925,TRK-88-KI ROAD 5,ROAD,0.0,0.0,VOY-1801
V28926,TRK-0-WB ROAD 1,ROAD,0.0,0.0,VOY-8473
V28927,TRK-0-WB ROAD 2,ROAD,0.0,0.0,VOY-2944
V28928,TRK-0-WB ROAD 3,ROAD,0.0,0.0,VOY-5901
V28929,TRK-0-WB ROAD 4,ROAD,0.0,0.0,VOY-8560
V28930,TRK-0-WB ROAD 5,ROAD,0.0,0.0,VOY-4593
V28931,TRK-21-ID ROAD 1,ROAD,0.0,0.0,VOY-6576
V28932,TRK-21-ID ROAD 2,ROAD,0.0,0.0,VOY-6791
V28933,TRK-21-ID ROAD 3,ROAD,0.0,0.0,VOY-1766
V28934,TRK-21-ID ROAD 4,ROAD,0.0,0.0,VOY-2145
V28935,TRK-21-ID ROAD 5,ROAD,0.0,0.0,VOY-6445
V28936,R-00132611 RAIL 1,RAIL,0.0,0.0,VOY-6593
V28937,R-00132611 RAIL 2,RAIL,0.0,0.0,VOY-4855
V28938,R-00132611 RAIL 3,RAIL,0.0,0.0,VOY-4308
V28939,R-00132611 RAIL 4,RAIL,0.0,0.0,VOY-9640
V28940,R-00132611 RAIL 5,RAIL,0.0,0.0,VOY-7886
V28941,TRK-50-LE ROAD 1,ROAD,0.0,0.0,VOY-4502
V28942,TRK-50-LE ROAD 2,ROAD,0.0,0.0,VOY-1246
V28943,TRK-50-LE ROAD 3,ROAD,0.0,0.0,VOY-9397
V28944,TRK-50-LE ROAD 4,ROAD,0.0,0.0,VOY-4133
V28945,TRK-50-LE ROAD 5,ROAD,0.0,0.0,VOY-5353
V28946,TRK-97-WN ROAD 1,ROAD,0.0,0.0,VOY-9880
V28947,TRK-97-WN ROAD 2,ROAD,0.0,0.0,VOY-8806
V28948,TRK-97-WN ROAD 3,ROAD,0.0,0.0,VOY-2305
V28949,TRK-97-WN ROAD 4,ROAD,0.0,0.0,VOY-8164
V28950,TRK-97-WN ROAD 5,ROAD,0.0,0.0,VOY-7264
V28951,TRK-38-KP ROAD 1,ROAD,0.0,0.0,VOY-1999
V28952,TRK-38-KP ROAD 2,ROAD,0.0,0.0,VOY-6672
V28953,TRK-38-KP ROAD 3,ROAD,0.0,0.0,VOY-8981
V28954,TRK-38-KP ROAD 4,ROAD,0.0,0.0,VOY-4727
V28955,TRK-38-KP ROAD 5,ROAD,0.0,0.0,VOY-8200
V28956,R-00125245 RAIL 1,RAIL,0.0,0.0,VOY-2020
V28957,R-00125245 RAIL 2,RAIL,0.0,0.0,VOY-3015
V28958,R-00125245 RAIL 3,RAIL,0.0,0.0,VOY-5054
V28959,R-00125245 RAIL 4,RAIL,0.0,0.0,VOY-2686
V28960,R-00125245 RAIL 5,RAIL,0.0,0.0,VOY-3796
V28961,TRK-10-DH ROAD 1,ROAD,0.0,0.0,VOY-3587
V28962,TRK-10-DH ROAD 2,ROAD,0.0,0.0,VOY-5912
V28963,TRK-10-DH ROAD 3,ROAD,0.0,0.0,VOY-7838
V28964,TRK-10-DH ROAD 4,ROAD,0.0,0.0,VOY-7314
V28965,TRK-10-DH ROAD 5,ROAD,0.0,0.0,VOY-9217
V28966,TRK-87-CK ROAD 1,ROAD,0.0,0.0,VOY-7118
V28967,TRK-87-CK ROAD 2,ROAD,0.0,0.0,VOY-9525
V28968,TRK-87-CK ROAD 3,ROAD,0.0,0.0,VOY-7049
V28969,TRK-87-CK ROAD 4,ROAD,0.0,0.0,VOY-1918
V28970,TRK-87-CK ROAD 5,ROAD,0.0,0.0,VOY-3067
V28971,TRK-65-MY ROAD 1,ROAD,0.0,0.0,VOY-6053
V28972,TRK-65-MY ROAD 2,ROAD,0.0,0.0,VOY-3130
V28973,TRK-65-MY ROAD 3,ROAD,0.0,0.0,VOY-4595
V28974,TRK-65-MY ROAD 4,ROAD,0.0,0.0,VOY-6541
V28975,TRK-65-MY ROAD 5,ROAD,0.0,0.0,VOY-3990
V28976,R-00126339 RAIL 1,RAIL,0.0,0.0,VOY-4273
V28977,R-00126339 RAIL 2,RAIL,0.0,0.0,VOY-9803
V28978,R-00126339 RAIL 3,RAIL,0.0,0.0,VOY-9131
V28979,R-00126339 RAIL 4,RAIL,0.0,0.0,VOY-5680
V28980,R-00126339 RAIL 5,RAIL,0.0,0.0,VOY-5138
V28981,TRK-15-FX ROAD 1,ROAD,0.0,0.0,VOY-2285
V28982,TRK-15-FX ROAD 2,ROAD,0.0,0.0,VOY-8238
V28983,TRK-15-FX ROAD 3,ROAD,0.0,0.0,VOY-3826
V28984,TRK-15-FX ROAD 4,ROAD,0.0,0.0,VOY-9132
V28985,TRK-15-FX ROAD 5,ROAD,0.0,0.0,VOY-8077
V28986,TRK-91-TH ROAD 1,ROAD,0.0,0.0,VOY-8757
V28987,TRK-91-TH ROAD 2,ROAD,0.0,0.0,VOY-4015
V28988,TRK-91-TH ROAD 3,ROAD,0.0,0.0,VOY-6925
V28989,TRK-91-TH ROAD 4,ROAD,0.0,0.0,VOY-4807
V28990,TRK-91-TH ROAD 5,ROAD,0.0,0.0,VOY-6395
V28991,R-00126770 RAIL 1,RAIL,0.0,0.0,VOY-8249
V28992,R-00126770 RAIL 2,RAIL,0.0,0.0,VOY-4112
V28993,R-00126770 RAIL 3,RAIL,0.0,0.0,VOY-6795
V28994,R-00126770 RAIL 4,RAIL,0.0,0.0,VOY-1437
V28995,R-00126770 RAIL 5,RAIL,0.0,0.0,VOY-3680
V28996,TRK-50-UN ROAD 1,ROAD,0.0,0.0,VOY-6654
V28997,TRK-50-UN ROAD 2,ROAD,0.0,0.0,VOY-4799
V28998,TRK-50-UN ROAD 3,ROAD,0.0,0.0,VOY-7221
V28999,TRK-50-UN ROAD 4,ROAD,0.0,0.0,VOY-3381
V29000,TRK-50-UN ROAD 5,ROAD,0.0,0.0,VOY-9923
V29001,TRK-5-MX ROAD 1,ROAD,0.0,0.0,VOY-8175
V29002,TRK-5-MX ROAD 2,ROAD,0.0,0.0,VOY-5258
V29003,TRK-5-MX ROAD 3,ROAD,0.0,0.0,VOY-8745
V29004,TRK-5-MX ROAD 4,ROAD,0.0,0.0,VOY-1063
V29005,TRK-5-MX ROAD 5,ROAD,0.0,0.0,VOY-4883
V29006,R-00127141 RAIL 1,RAIL,0.0,0.0,VOY-9683
V29007,R-00127141 RAIL 2,RAIL,0.0,0.0,VOY-7941
V29008,R-00127141 RAIL 3,RAIL,0.0,0.0,VOY-6637
V29009,R-00127141 RAIL 4,RAIL,0.0,0.0,VOY-4818
V29010,R-00127141 RAIL 5,RAIL,0.0,0.0,VOY-2834
V29011,TRK-25-BC ROAD 1,ROAD,0.0,0.0,VOY-7970
V29012,TRK-25-BC ROAD 2,ROAD,0.0,0.0,VOY-5958
V29013,TRK-25-BC ROAD 3,ROAD,0.0,0.0,VOY-4654
V29014,TRK-25-BC ROAD 4,ROAD,0.0,0.0,VOY-2048
V29015,TRK-25-BC ROAD 5,ROAD,0.0,0.0,VOY-3566
V29016,TRK-97-BU ROAD 1,ROAD,0.0,0.0,VOY-6880
V29017,TRK-97-BU ROAD 2,ROAD,0.0,0.0,VOY-9159
V29018,TRK-97-BU ROAD 3,ROAD,0.0,0.0,VOY-6944
V29019,TRK-97-BU ROAD 4,ROAD,0.0,0.0,VOY-6657
V29020,TRK-97-BU ROAD 5,ROAD,0.0,0.0,VOY-6141
V29021,R-00127749 RAIL 1,RAIL,0.0,0.0,VOY-7396
V29022,R-00127749 RAIL 2,RAIL,0.0,0.0,VOY-1321
V29023,R-00127749 RAIL 3,RAIL,0.0,0.0,VOY-9552
V29024,R-00127749 RAIL 4,RAIL,0.0,0.0,VOY-7756
V29025,R-00127749 RAIL 5,RAIL,0.0,0.0,VOY-5072
V29026,TRK-39-LZ ROAD 1,ROAD,0.0,0.0,VOY-3848
V29027,TRK-39-LZ ROAD 2,ROAD,0.0,0.0,VOY-7325
V29028,TRK-39-LZ ROAD 3,ROAD,0.0,0.0,VOY-6839
V29029,TRK-39-LZ ROAD 4,ROAD,0.0,0.0,VOY-2584
V29030,TRK-39-LZ ROAD 5,ROAD,0.0,0.0,VOY-4171
V29031,R-00128079 RAIL 1,RAIL,0.0,0.0,VOY-3246
V29032,R-00128079 RAIL 2,RAIL,0.0,0.0,VOY-8133
V29033,R-00128079 RAIL 3,RAIL,0.0,0.0,VOY-5456
V29034,R-00128079 RAIL 4,RAIL,0.0,0.0,VOY-5924
V29035,R-00128079 RAIL 5,RAIL,0.0,0.0,VOY-9514
V29036,TRK-72-DM ROAD 1,ROAD,0.0,0.0,VOY-5899
V29037,TRK-72-DM ROAD 2,ROAD,0.0,0.0,VOY-7999
V29038,TRK-72-DM ROAD 3,ROAD,0.0,0.0,VOY-8624
V29039,TRK-72-DM ROAD 4,ROAD,0.0,0.0,VOY-5499
V29040,TRK-72-DM ROAD 5,ROAD,0.0,0.0,VOY-9227
V29041,R-00128516 RAIL 1,RAIL,0.0,0.0,VOY-5965
V29042,R-00128516 RAIL 2,RAIL,0.0,0.0,VOY-2162
V29043,R-00128516 RAIL 3,RAIL,0.0,0.0,VOY-6053
V29044,R-00128516 RAIL 4,RAIL,0.0,0.0,VOY-3543
V29045,R-00128516 RAIL 5,RAIL,0.0,0.0,VOY-8952
V29046,TRK-14-YC ROAD 1,ROAD,0.0,0.0,VOY-8508
V29047,TRK-14-YC ROAD 2,ROAD,0.0,0.0,VOY-9003
V29048,TRK-14-YC ROAD 3,ROAD,0.0,0.0,VOY-1857
V29049,TRK-14-YC ROAD 4,ROAD,0.0,0.0,VOY-9081
V29050,TRK-14-YC ROAD 5,ROAD,0.0,0.0,VOY-2822
V29051,TRK-95-BG ROAD 1,ROAD,0.0,0.0,VOY-7281
V29052,TRK-95-BG ROAD 2,ROAD,0.0,0.0,VOY-7416
V29053,TRK-95-BG ROAD 3,ROAD,0.0,0.0,VOY-9477
V29054,TRK-95-BG ROAD 4,ROAD,0.0,0.0,VOY-1336
V29055,TRK-95-BG ROAD 5,ROAD,0.0,0.0,VOY-9908
V29056,TRK-20-ZG ROAD 1,ROAD,0.0,0.0,VOY-8708
V29057,TRK-20-ZG ROAD 2,ROAD,0.0,0.0,VOY-2545
V29058,TRK-20-ZG ROAD 3,ROAD,0.0,0.0,VOY-8405
V29059,TRK-20-ZG ROAD 4,ROAD,0.0,0.0,VOY-8264
V29060,TRK-20-ZG ROAD 5,ROAD,0.0,0.0,VOY-6969
V29061,TRK-97-LZ ROAD 1,ROAD,0.0,0.0,VOY-9497
V29062,TRK-97-LZ ROAD 2,ROAD,0.0,0.0,VOY-2340
V29063,TRK-97-LZ ROAD 3,ROAD,0.0,0.0,VOY-3496
V29064,TRK-97-LZ ROAD 4,ROAD,0.0,0.0,VOY-2773
V29065,TRK-97-LZ ROAD 5,ROAD,0.0,0.0,VOY-1329
V29066,R-00160889 RAIL 1,RAIL,0.0,0.0,VOY-4192
V29067,R-00160889 RAIL 2,RAIL,0.0,0.0,VOY-9672
V29068,R-00160889 RAIL 3,RAIL,0.0,0.0,VOY-8902
V29069,R-00160889 RAIL 4,RAIL,0.0,0.0,VOY-2977
V29070,R-00160889 RAIL 5,RAIL,0.0,0.0,VOY-3527
V29071,TRK-14-BA ROAD 1,ROAD,0.0,0.0,VOY-5849
V29072,TRK-14-BA ROAD 2,ROAD,0.0,0.0,VOY-8278
V29073,TRK-14-BA ROAD 3,ROAD,0.0,0.0,VOY-1710
V29074,TRK-14-BA ROAD 4,ROAD,0.0,0.0,VOY-7421
V29075,TRK-14-BA ROAD 5,ROAD,0.0,0.0,VOY-7449
V29076,TRK-30-IB ROAD 1,ROAD,0.0,0.0,VOY-3137
V29077,TRK-30-IB ROAD 2,ROAD,0.0,0.0,VOY-1400
V29078,TRK-30-IB ROAD 3,ROAD,0.0,0.0,VOY-5747
V29079,TRK-30-IB ROAD 4,ROAD,0.0,0.0,VOY-2972
V29080,TRK-30-IB ROAD 5,ROAD,0.0,0.0,VOY-4692
V29081,TRK-12-GI ROAD 1,ROAD,0.0,0.0,VOY-8490
V29082,TRK-12-GI ROAD 2,ROAD,0.0,0.0,VOY-2531
V29083,TRK-12-GI ROAD 3,ROAD,0.0,0.0,VOY-4602
V29084,TRK-12-GI ROAD 4,ROAD,0.0,0.0,VOY-9303
V29085,TRK-12-GI ROAD 5,ROAD,0.0,0.0,VOY-7766
V29086,TRK-63-FK ROAD 1,ROAD,0.0,0.0,VOY-8169
V29087,TRK-63-FK ROAD 2,ROAD,0.0,0.0,VOY-7312
V29088,TRK-63-FK ROAD 3,ROAD,0.0,0.0,VOY-9975
V29089,TRK-63-FK ROAD 4,ROAD,0.0,0.0,VOY-1226
V29090,TRK-63-FK ROAD 5,ROAD,0.0,0.0,VOY-8211
V29091,TRK-57-PR ROAD 1,ROAD,0.0,0.0,VOY-5914
V29092,TRK-57-PR ROAD 2,ROAD,0.0,0.0,VOY-1046
V29093,TRK-57-PR ROAD 3,ROAD,0.0,0.0,VOY-9316
V29094,TRK-57-PR ROAD 4,ROAD,0.0,0.0,VOY-7736
V29095,TRK-57-PR ROAD 5,ROAD,0.0,0.0,VOY-4550
V29096,R-00163128 RAIL 1,RAIL,0.0,0.0,VOY-4186
V29097,R-00163128 RAIL 2,RAIL,0.0,0.0,VOY-4123
V29098,R-00163128 RAIL 3,RAIL,0.0,0.0,VOY-5324
V29099,R-00163128 RAIL 4,RAIL,0.0,0.0,VOY-1359
V29100,R-00163128 RAIL 5,RAIL,0.0,0.0,VOY-8533
V29101,TRK-75-EI ROAD 1,ROAD,0.0,0.0,VOY-5855
V29102,TRK-75-EI ROAD 2,ROAD,0.0,0.0,VOY-8237
V29103,TRK-75-EI ROAD 3,ROAD,0.0,0.0,VOY-5350
V29104,TRK-75-EI ROAD 4,ROAD,0.0,0.0,VOY-3448
V29105,TRK-75-EI ROAD 5,ROAD,0.0,0.0,VOY-3541
V29106,TRK-71-LF ROAD 1,ROAD,0.0,0.0,VOY-9309
V29107,TRK-71-LF ROAD 2,ROAD,0.0,0.0,VOY-6681
V29108,TRK-71-LF ROAD 3,ROAD,0.0,0.0,VOY-6670
V29109,TRK-71-LF ROAD 4,ROAD,0.0,0.0,VOY-3146
V29110,TRK-71-LF ROAD 5,ROAD,0.0,0.0,VOY-7097
V29111,TRK-40-HX ROAD 1,ROAD,0.0,0.0,VOY-5840
V29112,TRK-40-HX ROAD 2,ROAD,0.0,0.0,VOY-7862
V29113,TRK-40-HX ROAD 3,ROAD,0.0,0.0,VOY-4087
V29114,TRK-40-HX ROAD 4,ROAD,0.0,0.0,VOY-2619
V29115,TRK-40-HX ROAD 5,ROAD,0.0,0.0,VOY-6093
V29116,R-00185127 RAIL 1,RAIL,0.0,0.0,VOY-4911
V29117,R-00185127 RAIL 2,RAIL,0.0,0.0,VOY-6904
V29118,R-00185127 RAIL 3,RAIL,0.0,0.0,VOY-9672
V29119,R-00185127 RAIL 4,RAIL,0.0,0.0,VOY-7539
V29120,R-00185127 RAIL 5,RAIL,0.0,0.0,VOY-9493
V29121,TRK-96-HW ROAD 1,ROAD,0.0,0.0,VOY-9729
V29122,TRK-96-HW ROAD 2,ROAD,0.0,0.0,VOY-5102
V29123,TRK-96-HW ROAD 3,ROAD,0.0,0.0,VOY-6985
V29124,TRK-96-HW ROAD 4,ROAD,0.0,0.0,VOY-5920
V29125,TRK-96-HW ROAD 5,ROAD,0.0,0.0,VOY-7074
V29126,R-00185171 RAIL 1,RAIL,0.0,0.0,VOY-1359
V29127,R-00185171 RAIL 2,RAIL,0.0,0.0,VOY-8771
V29128,R-00185171 RAIL 3,RAIL,0.0,0.0,VOY-3398
V29129,R-00185171 RAIL 4,RAIL,0.0,0.0,VOY-9334
V29130,R-00185171 RAIL 5,RAIL,0.0,0.0,VOY-1490
V29131,TRK-41-ZX ROAD 1,ROAD,0.0,0.0,VOY-4532
V29132,TRK-41-ZX ROAD 2,ROAD,0.0,0.0,VOY-3463
V29133,TRK-41-ZX ROAD 3,ROAD,0.0,0.0,VOY-4379
V29134,TRK-41-ZX ROAD 4,ROAD,0.0,0.0,VOY-5719
V29135,TRK-41-ZX ROAD 5,ROAD,0.0,0.0,VOY-3754
V29136,TRK-75-CD ROAD 1,ROAD,0.0,0.0,VOY-7037
V29137,TRK-75-CD ROAD 2,ROAD,0.0,0.0,VOY-1718
V29138,TRK-75-CD ROAD 3,ROAD,0.0,0.0,VOY-9460
V29139,TRK-75-CD ROAD 4,ROAD,0.0,0.0,VOY-9351
V29140,TRK-75-CD ROAD 5,ROAD,0.0,0.0,VOY-3641
V29141,TRK-15-KI ROAD 1,ROAD,0.0,0.0,VOY-3583
V29142,TRK-15-KI ROAD 2,ROAD,0.0,0.0,VOY-6490
V29143,TRK-15-KI ROAD 3,ROAD,0.0,0.0,VOY-7803
V29144,TRK-15-KI ROAD 4,ROAD,0.0,0.0,VOY-1600
V29145,TRK-15-KI ROAD 5,ROAD,0.0,0.0,VOY-9130
V29146,R-00185544 RAIL 1,RAIL,0.0,0.0,VOY-4595
V29147,R-00185544 RAIL 2,RAIL,0.0,0.0,VOY-6328
V29148,R-00185544 RAIL 3,RAIL,0.0,0.0,VOY-8029
V29149,R-00185544 RAIL 4,RAIL,0.0,0.0,VOY-9233
V29150,R-00185544 RAIL 5,RAIL,0.0,0.0,VOY-6169
V29151,R-00185785 RAIL 1,RAIL,0.0,0.0,VOY-9117
V29152,R-00185785 RAIL 2,RAIL,0.0,0.0,VOY-5605
V29153,R-00185785 RAIL 3,RAIL,0.0,0.0,VOY-3080
V29154,R-00185785 RAIL 4,RAIL,0.0,0.0,VOY-8443
V29155,R-00185785 RAIL 5,RAIL,0.0,0.0,VOY-2367
V29156,TRK-61-PV ROAD 1,ROAD,0.0,0.0,VOY-1525
V29157,TRK-61-PV ROAD 2,ROAD,0.0,0.0,VOY-2657
V29158,TRK-61-PV ROAD 3,ROAD,0.0,0.0,VOY-4039
V29159,TRK-61-PV ROAD 4,ROAD,0.0,0.0,VOY-5460
V29160,TRK-61-PV ROAD 5,ROAD,0.0,0.0,VOY-3005
V29161,R-00198830 RAIL 1,RAIL,0.0,0.0,VOY-7026
V29162,R-00198830 RAIL 2,RAIL,0.0,0.0,VOY-7853
V29163,R-00198830 RAIL 3,RAIL,0.0,0.0,VOY-5677
V29164,R-00198830 RAIL 4,RAIL,0.0,0.0,VOY-4785
V29165,R-00198830 RAIL 5,RAIL,0.0,0.0,VOY-3751
V29166,TRK-38-ID ROAD 1,ROAD,0.0,0.0,VOY-6892
V29167,TRK-38-ID ROAD 2,ROAD,0.0,0.0,VOY-1728
V29168,TRK-38-ID ROAD 3,ROAD,0.0,0.0,VOY-1438
V29169,TRK-38-ID ROAD 4,ROAD,0.0,0.0,VOY-4112
V29170,TRK-38-ID ROAD 5,ROAD,0.0,0.0,VOY-2710
V29171,R-00199792 RAIL 1,RAIL,0.0,0.0,VOY-3300
V29172,R-00199792 RAIL 2,RAIL,0.0,0.0,VOY-1924
V29173,R-00199792 RAIL 3,RAIL,0.0,0.0,VOY-2714
V29174,R-00199792 RAIL 4,RAIL,0.0,0.0,VOY-2564
V29175,R-00199792 RAIL 5,RAIL,0.0,0.0,VOY-3352
V29176,TRK-10-IO ROAD 1,ROAD,0.0,0.0,VOY-6504
V29177,TRK-10-IO ROAD 2,ROAD,0.0,0.0,VOY-6970
V29178,TRK-10-IO ROAD 3,ROAD,0.0,0.0,VOY-3889
V29179,TRK-10-IO ROAD 4,ROAD,0.0,0.0,VOY-4674
V29180,TRK-10-IO ROAD 5,ROAD,0.0,0.0,VOY-8647
V29181,R-00199962 RAIL 1,RAIL,0.0,0.0,VOY-8868
V29182,R-00199962 RAIL 2,RAIL,0.0,0.0,VOY-8130
V29183,R-00199962 RAIL 3,RAIL,0.0,0.0,VOY-1634
V29184,R-00199962 RAIL 4,RAIL,0.0,0.0,VOY-4370
V29185,R-00199962 RAIL 5,RAIL,0.0,0.0,VOY-2160
V29186,TRK-81-WU ROAD 1,ROAD,0.0,0.0,VOY-7427
V29187,TRK-81-WU ROAD 2,ROAD,0.0,0.0,VOY-6049
V29188,TRK-81-WU ROAD 3,ROAD,0.0,0.0,VOY-1794
V29189,TRK-81-WU ROAD 4,ROAD,0.0,0.0,VOY-7213
V29190,TRK-81-WU ROAD 5,ROAD,0.0,0.0,VOY-2054
V29191,TRK-49-LX ROAD 1,ROAD,0.0,0.0,VOY-3808
V29192,TRK-49-LX ROAD 2,ROAD,0.0,0.0,VOY-2067
V29193,TRK-49-LX ROAD 3,ROAD,0.0,0.0,VOY-4640
V29194,TRK-49-LX ROAD 4,ROAD,0.0,0.0,VOY-3013
V29195,TRK-49-LX ROAD 5,ROAD,0.0,0.0,VOY-1401
V29196,TRK-86-DH ROAD 1,ROAD,0.0,0.0,VOY-5860
V29197,TRK-86-DH ROAD 2,ROAD,0.0,0.0,VOY-9408
V29198,TRK-86-DH ROAD 3,ROAD,0.0,0.0,VOY-4294
V29199,TRK-86-DH ROAD 4,ROAD,0.0,0.0,VOY-3868
V29200,TRK-86-DH ROAD 5,ROAD,0.0,0.0,VOY-3344
V29201,TRK-62-LV ROAD 1,ROAD,0.0,0.0,VOY-2422
V29202,TRK-62-LV ROAD 2,ROAD,0.0,0.0,VOY-7156
V29203,TRK-62-LV ROAD 3,ROAD,0.0,0.0,VOY-2580
V29204,TRK-62-LV ROAD 4,ROAD,0.0,0.0,VOY-1706
V29205,TRK-62-LV ROAD 5,ROAD,0.0,0.0,VOY-8365
V29206,TRK-15-VV ROAD 1,ROAD,0.0,0.0,VOY-2383
V29207,TRK-15-VV ROAD 2,ROAD,0.0,0.0,VOY-5176
V29208,TRK-15-VV ROAD 3,ROAD,0.0,0.0,VOY-1942
V29209,TRK-15-VV ROAD 4,ROAD,0.0,0.0,VOY-9027
V29210,TRK-15-VV ROAD 5,ROAD,0.0,0.0,VOY-5980
V29211,R-00144606 RAIL 1,RAIL,0.0,0.0,VOY-9531
V29212,R-00144606 RAIL 2,RAIL,0.0,0.0,VOY-8378
V29213,R-00144606 RAIL 3,RAIL,0.0,0.0,VOY-4672
V29214,R-00144606 RAIL 4,RAIL,0.0,0.0,VOY-3402
V29215,R-00144606 RAIL 5,RAIL,0.0,0.0,VOY-8947
V29216,TRK-66-UX ROAD 1,ROAD,0.0,0.0,VOY-1626
V29217,TRK-66-UX ROAD 2,ROAD,0.0,0.0,VOY-2794
V29218,TRK-66-UX ROAD 3,ROAD,0.0,0.0,VOY-3418
V29219,TRK-66-UX ROAD 4,ROAD,0.0,0.0,VOY-4556
V29220,TRK-66-UX ROAD 5,ROAD,0.0,0.0,VOY-6007
V29221,R-00145916 RAIL 1,RAIL,0.0,0.0,VOY-2625
V29222,R-00145916 RAIL 2,RAIL,0.0,0.0,VOY-6079
V29223,R-00145916 RAIL 3,RAIL,0.0,0.0,VOY-9939
V29224,R-00145916 RAIL 4,RAIL,0.0,0.0,VOY-5257
V29225,R-00145916 RAIL 5,RAIL,0.0,0.0,VOY-2985
V29226,TRK-89-EW ROAD 1,ROAD,0.0,0.0,VOY-3242
V29227,TRK-89-EW ROAD 2,ROAD,0.0,0.0,VOY-9535
V29228,TRK-89-EW ROAD 3,ROAD,0.0,0.0,VOY-6154
V29229,TRK-89-EW ROAD 4,ROAD,0.0,0.0,VOY-9002
V29230,TRK-89-EW ROAD 5,ROAD,0.0,0.0,VOY-9261
V29231,R-00146309 RAIL 1,RAIL,0.0,0.0,VOY-9238
V29232,R-00146309 RAIL 2,RAIL,0.0,0.0,VOY-4769
V29233,R-00146309 RAIL 3,RAIL,0.0,0.0,VOY-1999
V29234,R-00146309 RAIL 4,RAIL,0.0,0.0,VOY-2833
V29235,R-00146309 RAIL 5,RAIL,0.0,0.0,VOY-4832
V29236,TRK-86-HL ROAD 1,ROAD,0.0,0.0,VOY-8641
V29237,TRK-86-HL ROAD 2,ROAD,0.0,0.0,VOY-5875
V29238,TRK-86-HL ROAD 3,ROAD,0.0,0.0,VOY-5354
V29239,TRK-86-HL ROAD 4,ROAD,0.0,0.0,VOY-5620
V29240,TRK-86-HL ROAD 5,ROAD,0.0,0.0,VOY-4890
V29241,TRK-20-JQ ROAD 1,ROAD,0.0,0.0,VOY-6523
V29242,TRK-20-JQ ROAD 2,ROAD,0.0,0.0,VOY-7732
V29243,TRK-20-JQ ROAD 3,ROAD,0.0,0.0,VOY-1060
V29244,TRK-20-JQ ROAD 4,ROAD,0.0,0.0,VOY-5557
V29245,TRK-20-JQ ROAD 5,ROAD,0.0,0.0,VOY-9174
V29246,TRK-63-GH ROAD 1,ROAD,0.0,0.0,VOY-4551
V29247,TRK-63-GH ROAD 2,ROAD,0.0,0.0,VOY-5716
V29248,TRK-63-GH ROAD 3,ROAD,0.0,0.0,VOY-9833
V29249,TRK-63-GH ROAD 4,ROAD,0.0,0.0,VOY-3578
V29250,TRK-63-GH ROAD 5,ROAD,0.0,0.0,VOY-3964
V29251,R-00147056 RAIL 1,RAIL,0.0,0.0,VOY-5896
V29252,R-00147056 RAIL 2,RAIL,0.0,0.0,VOY-7374
V29253,R-00147056 RAIL 3,RAIL,0.0,0.0,VOY-2004
V29254,R-00147056 RAIL 4,RAIL,0.0,0.0,VOY-5579
V29255,R-00147056 RAIL 5,RAIL,0.0,0.0,VOY-3124
V29256,TRK-41-AO ROAD 1,ROAD,0.0,0.0,VOY-4854
V29257,TRK-41-AO ROAD 2,ROAD,0.0,0.0,VOY-1054
V29258,TRK-41-AO ROAD 3,ROAD,0.0,0.0,VOY-3314
V29259,TRK-41-AO ROAD 4,ROAD,0.0,0.0,VOY-2731
V29260,TRK-41-AO ROAD 5,ROAD,0.0,0.0,VOY-2882
V29261,TRK-62-VO ROAD 1,ROAD,0.0,0.0,VOY-9894
V29262,TRK-62-VO ROAD 2,ROAD,0.0,0.0,VOY-2360
V29263,TRK-62-VO ROAD 3,ROAD,0.0,0.0,VOY-7733
V29264,TRK-62-VO ROAD 4,ROAD,0.0,0.0,VOY-7618
V29265,TRK-62-VO ROAD 5,ROAD,0.0,0.0,VOY-5303
